name,repository
capistrano-secrets-yml,https://github.com/capistrano-plugins/capistrano-secrets-yml
csram,https://github.com/ryanb/cancan
squib,https://github.com/andymeneely/squib
rationalist,https://github.com/janlelis/rationalist
chaptastic-rdiscount,https://github.com/davidfstr/rdiscount
jekyll-asciidoc,https://github.com/asciidoctor/jekyll-asciidoc
codeclimate,https://github.com/codeclimate/codeclimate
grosser-parallel,https://github.com/grosser/parallel
sdsykes-fastimage,https://github.com/sdsykes/fastimage
puma_worker_killer,https://github.com/schneems/puma_worker_killer
chart-js-rails,https://github.com/coderbydesign/chart-js-rails
blacklight_range_limit,https://github.com/projectblacklight/blacklight_range_limit
espeak-ruby,https://github.com/dejan/espeak-ruby
capistrano-safe-deploy-to,https://github.com/capistrano-plugins/capistrano-safe-deploy-to
jdg-yajl-ruby,https://github.com/brianmario/yajl-ruby
beaker-pe,https://github.com/puppetlabs/beaker-pe
samovar,https://github.com/ioquatix/samovar
bootstrap-sass-keppy,https://github.com/twbs/bootstrap-sass
jcnetdev-sms-fu,https://github.com/brendanlim/sms-fu
bbq,https://github.com/drugpl/bbq
seomoz-json-schema,https://github.com/ruby-json-schema/json-schema
capistrano-s3,https://github.com/hooktstudios/capistrano-s3
soap4r-spox,https://github.com/spox/soap4r-spox
cheetah,https://github.com/openSUSE/cheetah
librato-rack,https://github.com/librato/librato-rack
mapping,https://github.com/ioquatix/mapping
phctitleseo,https://github.com/PHCNetworks/phc-titleseo
bosh_vsphere_cpi,https://github.com/cloudfoundry/bosh
gridle-rails,https://github.com/olivierbossel/gridle
grape-swagger-entity,https://github.com/ruby-grape/grape-swagger-entity
justinfrench-formtastic,https://github.com/justinfrench/formtastic
paypal-sdk-permissions,https://github.com/paypal/permissions-sdk-ruby
sparkpost_rails,https://github.com/the-refinery/sparkpost_rails
userinput,https://github.com/akerl/userinput
right_develop,https://github.com/rightscale/right_develop
utf8-cleaner,https://github.com/singlebrook/utf8-cleaner
elasticsearch-transport-pixlee,https://github.com/elastic/elasticsearch-ruby
memoizer,https://github.com/wegowise/memoizer
jy-amazon-ecs,https://github.com/jugend/amazon-ecs
trusty-cms,https://github.com/pgharts/trusty-cms
griddler-mandrill,https://github.com/wingrunr21/griddler-mandrill
mongoid_paranoia,https://github.com/simi/mongoid_paranoia
eu_central_bank,https://github.com/RubyMoney/eu_central_bank
ambethia-recaptcha,https://github.com/ambethia/recaptcha
prawn-icon,https://github.com/jessedoyle/prawn-icon
global_session,https://github.com/rightscale/right_support
kafo,https://github.com/theforeman/kafo
sinatra-advanced-routes,https://gitlab.com/Zircon/ProjectManagement
japetheape-scoped_search,https://github.com/wvanbergen/scoped_search
culturecode-roo,https://github.com/roo-rb/roo
git_pretty_accept,https://github.com/lovewithfood/git_pretty_accept
jekyll-octopod,https://github.com/jekyll-octopod/jekyll-octopod
jamster-statsd,https://github.com/reinh/statsd
vagabond,https://github.com/chrisroberts/vagabond
kaiwren-patron,https://github.com/toland/patron
tachikoma,https://github.com/sanemat/tachikoma
bwoken,https://github.com/bendyworks/bwoken
pboling-sanitize_email,https://github.com/pboling/sanitize_email
puppet-strings,https://github.com/puppetlabs/puppet-strings
katello,https://github.com/Katello/katello
jekyll-theme-slate,https://github.com/pages-themes/slate
jameskilton-patron,https://github.com/toland/patron
rails_admin_tag_list,https://gitlab.com/kyodgorbek/Piano-Canvas-Source-Code-on-Java
jamescook-uuid,https://github.com/assaf/uuid
derailed,https://github.com/schneems/derailed_benchmarks
bastion,https://github.com/Katello/bastion
octopress-tag-helpers,https://github.com/octopress/tag-helpers
jake,https://github.com/jcoglan/jake
octopress-code-highlighter,https://github.com/octopress/code-highlighter
samus,https://github.com/lsegal/samus
pcai_client_side_validations,https://github.com/DavyJonesLocker/client_side_validations
letsencrypt-rails-heroku,https://github.com/pixielabs/letsencrypt-rails-heroku
redis2-namespaced,https://github.com/redis/redis-rb
vagrant-cucumber,https://github.com/scalefactory/vagrant-cucumber
vagrant-hostmanager,https://github.com/devopsgroup-io/vagrant-hostmanager
rabl-rails,https://github.com/ccocchi/rabl-rails
fog-dynect,https://github.com/fog/fog-dynect
metasploit-credential,https://github.com/rapid7/metasploit-credential
katip,https://github.com/lab2023/katip
ivanvc-devise,https://github.com/plataformatec/devise
evil-front,https://github.com/ai/evil-front
vagrant-managed-servers,https://github.com/tknerr/vagrant-managed-servers
vagrant-multi-putty,https://github.com/nickryand/vagrant-multi-putty
poise-languages,https://github.com/poise/poise-languages
itamae-plugin-recipe-rbenv,https://github.com/k0kubun/itamae-plugin-recipe-rbenv
chrisjpowers-patron,https://github.com/toland/patron
rails_admin_jcrop,https://github.com/janx/rails_admin_jcrop
elecksee,https://github.com/chrisroberts/elecksee
bashcov,https://github.com/infertux/bashcov
mongoid-compatibility,https://github.com/mongoid/mongoid-compatibility
benhutton-active_shipping,https://github.com/Shopify/active_shipping
party_foul,https://github.com/DockYard/party_foul
vagrant-parallels,https://github.com/Parallels/vagrant-parallels
elasticsearch-transport-sinneduy,https://github.com/elastic/elasticsearch-ruby
szilm-validates_timeliness,https://github.com/adzap/validates_timeliness
data_magic,https://github.com/cheezy/data_magic
basecrm,https://github.com/basecrm/basecrm-ruby
gravatar-ultimate,https://github.com/sinisterchipmunk/gravatar
keeguon-geokit,https://github.com/geokit/geokit
metasploit_data_models,https://github.com/rapid7/metasploit_data_models
vagrant-proxyconf,https://github.com/tmatilai/vagrant-proxyconf
rufus-lua,https://github.com/jmettraux/rufus-lua
ashtonw-slather,https://github.com/SlatherOrg/slather
base58,https://gitlab.com/dodops/tickert
vagrant-registration,https://github.com/projectatomic/adb-vagrant-registration
snoo,https://github.com/paradox460/snoo
irwi,https://github.com/alno/irwi
elasticsearch-sinneduy,https://github.com/elastic/elasticsearch-ruby
debase-ruby_core_source,https://github.com/os97673/debase-ruby_core_source
libwebsocket,https://github.com/imanel/libwebsocket
metasploit-model,https://github.com/rapid7/metasploit-model
themes_for_rails4,https://gitlab.com/KasaiDot/whirligig
adyen,https://github.com/wvanbergen/adyen
graphite-api,https://github.com/kontera-technologies/graphite-api
grape-swagger-ui,https://github.com/kendrikat/grape-swagger-ui
recurring_select,https://github.com/GetJobber/recurring_select
vagrant-vbox-snapshot,https://github.com/dergachev/vagrant-vbox-snapshot
vagrant-windows,https://github.com/WinRb/vagrant-windows
adzap-validates_timeliness,https://github.com/adzap/validates_timeliness
evil-front-all,https://github.com/ai/evil-front
searchjoy,https://github.com/ankane/searchjoy
optimism,https://github.com/gutenye/optimism
tty-color,https://github.com/piotrmurach/tty-color
qu-rails,https://github.com/bkeepers/qu
active_median,https://github.com/ankane/active_median
recommendable,https://github.com/davidcelis/recommendable
grape-rabl,https://github.com/ruby-grape/grape-rabl
validates_date_time,https://github.com/nickstenning/validates_date_time
elasticsearch-dsl,https://github.com/elastic/elasticsearch-ruby
auto_strip_attributes,https://github.com/holli/auto_strip_attributes
reflow,https://github.com/reenhanced/gitreflow
validates_lengths_from_database,https://github.com/rubiety/validates_lengths_from_database
translation_center,https://github.com/BadrIT/translation_center
grape-entity-matchers,https://github.com/agileanimal/grape-entity-matchers
ruby-zipkin,https://github.com/openzipkin/zipkin
expectation,https://github.com/radiospiel/expectation
circuitbox,https://github.com/yammer/circuitbox
ci_reporter_cucumber,https://github.com/ci-reporter/ci_reporter_cucumber
ghazel-newrelic_rpm,https://github.com/newrelic/rpm
dataset,https://github.com/aiwilliams/dataset
berkshelf-api,https://github.com/berkshelf/berkshelf-api
datashift,https://github.com/autotelik/datashift
rubyzipkin,https://github.com/openzipkin/zipkin
pundit-matchers,https://github.com/chrisalley/pundit-matchers
peddler,https://github.com/hakanensari/peddler
spree_contact_us,https://github.com/spree-contrib/spree_contact_us
traco,https://github.com/barsoom/traco
ops_manager_ui_drivers,https://github.com/pivotal-cf-experimental/ops_manager_ui_drivers
pit,https://github.com/cho45/pit
video_transcoding,https://github.com/donmelton/video_transcoding
ghazel-acts-as-taggable-on,https://github.com/mbleigh/acts-as-taggable-on
mort666-wongi-engine,https://github.com/ulfurinn/wongi-engine
validates_zipcode,https://github.com/dgilperez/validates_zipcode
opsb-git,https://github.com/schacon/ruby-git
prepor-protobuf,https://github.com/ruby-protobuf/protobuf
key_struct,https://gitlab.com/hoosieree/git-clone-helper
google-cloud-bigquery,https://github.com/GoogleCloudPlatform/google-cloud-ruby
insensitive_hash,https://github.com/junegunn/insensitive_hash
eyes_selenium,https://github.com/applitools/Eyes.Selenium.Ruby
classy_enum,https://github.com/AgilionApps/classy_enum
gds-sso,https://github.com/alphagov/gds-sso
clc-git,https://github.com/schacon/ruby-git
slack-ruby-bot-server,https://github.com/slack-ruby/slack-ruby-bot-server
inquirer,https://github.com/arlimus/inquirer.rb
toxiproxy,https://github.com/Shopify/toxiproxy-ruby
unsplash,https://github.com/unsplash/unsplash_rb
git-process-lib,https://github.com/jdigger/git-process
doitian-tmuxinator,https://github.com/tmuxinator/tmuxinator
sendgrid-rails,https://github.com/PavelTyk/sendgrid-rails
param_protected,https://github.com/cjbottaro/param_protected
vandamme,https://github.com/tech-angels/vandamme
react-source-fb-cloned,https://github.com/facebook/react
sessionm-cassandra,https://github.com/cassandra-rb/cassandra
arsth,https://github.com/straydogstudio/axlsx_rails
bullet_instructure,https://github.com/flyerhzm/bullet
rdropbox,https://github.com/RISCfuture/dropbox
ambry,https://github.com/norman/ambry
torqbox,https://github.com/torquebox/torquebox
rmsqh,https://github.com/activerecord-hackery/ransack
kitabu,https://github.com/fnando/kitabu
rdiscount-dsc,https://github.com/davidfstr/rdiscount
sidekiq-throttler,https://github.com/gevans/sidekiq-throttler
mil_vestal_versions,https://github.com/laserlemon/vestal_versions
shingara-devise,https://github.com/plataformatec/devise
rdf-sesame,https://github.com/ruby-rdf/rdf-sesame
mustermann-grape,https://github.com/ruby-grape/mustermann-grape
closeio,https://github.com/taylorbrooks/closeio
by_star,https://github.com/radar/by_star
auth0,https://github.com/auth0/ruby-auth0
mil-github-linguist,https://github.com/github/linguist
vault-rails,https://github.com/hashicorp/vault-rails
facon,https://github.com/chuyeow/facon
google-ads-savon,https://github.com/googleads/google-api-ads-ruby
linguist,https://github.com/bkuhlmann/linguist
browserify-rails,https://github.com/browserify-rails/browserify-rails
cloudfiles,https://github.com/technoweenie/ruby-cloudfiles
alerty,https://github.com/sonots/alerty
vcloud-core,https://github.com/gds-operations/vcloud-core
appium_console,https://github.com/appium/ruby_console
devise_ldap_authenticatable,https://github.com/cschiewek/devise_ldap_authenticatable
gapinc-fog,https://github.com/fog/fog
rdf-isomorphic,https://github.com/bhuga/rdf-isomorphic
cloudfront-signer,https://github.com/leonelgalan/cloudfront-signer
graphql-client,https://github.com/github/graphql-client
dredd-rack,https://github.com/gonzalo-bulnes/dredd-rack
andi-simple-navigation,https://github.com/codeplant/simple-navigation
ee_arturo,https://github.com/zendesk/arturo
devise-neo4j,https://github.com/neo4jrb/devise-neo4j
ventriloquist,https://github.com/fgrehm/ventriloquist
peek-rblineprof,https://github.com/peek/peek-rblineprof
ar_transaction_changes,https://github.com/dylanahsmith/ar_transaction_changes
linkedin-oauth2,https://github.com/emorikawa/linkedin-oauth2
govuk_admin_template,https://github.com/alphagov/govuk_admin_template
qu-mongo,https://github.com/bkeepers/qu
toolmantim-hoptoad_notifier,https://github.com/thoughtbot/hoptoad_notifier
dabsp,https://github.com/mhfs/devise-async
flickr.rb,https://github.com/RaVbaker/flickr
ocean-rails,https://github.com/OceanDev/ocean-rails
sepa_king,https://github.com/salesking/sepa_king
octopress-autoprefixer,https://github.com/octopress/autoprefixer
octopress-codefence,https://github.com/octopress/codefence
octopress-escape-code,https://github.com/octopress/escape-code
octopress-linkblog,https://github.com/octopress/linkblog
sensu,https://github.com/sensu/sensu
oggy-looksee,https://github.com/oggy/looksee
semrush,https://github.com/arambert/semrush
omdb,https://github.com/jvanbaarsen/omdb
omniauth-azure-oauth2,https://github.com/KonaTeam/omniauth-azure-oauth2
brianmario-yajl-ruby,https://github.com/brianmario/yajl-ruby
seed_dumper,https://github.com/kevTheDev/seed_dumper
second_curtain,https://github.com/ashfurrow/second_curtain
search_object,https://github.com/RStankov/SearchObject
brightcontent-attachments,https://github.com/brightin/brightcontent
one_sky,https://github.com/onesky/one_sky-ruby
brightcontent-core,https://github.com/brightin/brightcontent
oortle-yajl-ruby,https://github.com/brianmario/yajl-ruby
opengl-bindings,https://github.com/vaiorabbit/ruby-opengl
open_graph_reader,https://github.com/jhass/open_graph_reader
openskip-open_id_authentication,https://github.com/rails/open_id_authentication
opsb-email_spec,https://github.com/email-spec/email-spec
screeninator,https://gitlab.com/Yttergren/PS_Lamp
scout,https://github.com/scoutapp/scout-client
browsernizer,https://github.com/assembler/browsernizer
ordasity-jars,https://github.com/boundary/ordasity
schema_to_scaffold,https://github.com/frenesim/schema_to_scaffold
orend-feedzirra,https://github.com/feedjira/feedjira
oscar,https://github.com/oscar-stack/oscar
sbader-lhm,https://github.com/soundcloud/lhm
notifications,https://github.com/rails-engine/notifications
ost,https://github.com/soveran/ost
savon_with_adapter,https://github.com/savonrb/savon
pictogram,https://github.com/librariesio/pictogram
sraps,https://github.com/rails/sprockets
outpost,https://github.com/vinibaggio/outpost
sauce_whisk,https://github.com/DylanLacey/sauce_whisk
sassy-strings,https://github.com/at-import/Sassy-Strings
pa,https://github.com/gutenye/pa
pact_broker-client,https://github.com/bethesque/pact_broker-client
PageRankr,https://github.com/blatyo/page_rankr
sass-media_query_combiner,https://github.com/aaronjensen/sass-media_query_combiner
sass-json-vars,https://github.com/vigetlabs/sass-json-vars
sass-globbing-pr-20,https://github.com/chriseppstein/sass-globbing
pagseguro-oficial,https://github.com/pagseguro/ruby
